date lat lon z km_lat km_lon
2013-12-06 22.5327957793 120.96738836220001 0.04807526 -1391.5382593210925 -1457.247898368544
2013-12-11 22.5327957964 120.96738837539999 0.04807797 -1391.5382574196592 -1457.2478971669104
2013-12-13 22.5327957847 120.9673883678 0.04806805 -1391.5382587206398 -1457.2478978587606
2013-12-14 22.5327958013 120.967388347 0.04806507 -1391.538256874804 -1457.2478997522467
2014-01-15 22.5327958 120.9673883278 0.04806554 -1391.5382570193574 -1457.2479015000802
2014-01-19 22.5327957741 120.96738835190001 0.04807063 -1391.538259899306 -1457.2478993061836
2014-01-20 22.5327957881 120.96738835069999 0.0480714 -1391.538258342577 -1457.247899415425
2014-01-21 22.5327957993 120.9673883435 0.04807394 -1391.5382570971938 -1457.2479000708613
2014-01-22 22.5327957901 120.96738833379999 0.048070970000000005 -1391.538258120187 -1457.247900953883
2014-01-23 22.532795781 120.96738835720001 0.04807947 -1391.5382591320608 -1457.2478988237092
2014-01-24 22.532795774 120.9673883625 0.048078420000000004 -1391.5382599104255 -1457.247898341235
2014-01-25 22.5327957749 120.9673883758 0.048078130000000004 -1391.5382598103502 -1457.2478971304968
2014-01-26 22.5327957787 120.9673883563 0.048074019999999995 -1391.5382593878094 -1457.2478989056392
2014-01-27 22.5327957809 120.9673883552 0.04807365 -1391.5382591431805 -1457.247899005776
2014-01-28 22.5327957743 120.96738836239999 0.04807589 -1391.538259877067 -1457.2478983503397
2014-01-29 22.5327957656 120.96738836329999 0.04807466 -1391.538260844463 -1457.24789826841
2014-01-30 22.5327957609 120.96738835299999 0.048075049999999994 -1391.5382613670788 -1457.2478992060494
2014-01-31 22.5327957737 120.9673883209 0.04807168 -1391.5382599437842 -1457.2479021282072
2014-02-01 22.5327957931 120.96738833239999 0.0480711 -1391.5382577866023 -1457.2479010813286
2014-02-02 22.5327957673 120.96738834390001 0.04806944 -1391.5382606554313 -1457.2479000344476
2014-02-03 22.5327957865 120.96738836169999 0.048084020000000005 -1391.5382585204889 -1457.2478984140625
2014-02-04 22.5327957966 120.9673883296 0.04807479 -1391.5382573974202 -1457.2479013362204
2014-02-05 22.532795793 120.96738832630001 0.04806274 -1391.538257797722 -1457.247901636628
2014-02-06 22.5327957677 120.9673883095 0.048072960000000005 -1391.5382606109533 -1457.2479031659836
2014-02-07 22.5327957905 120.9673883225 0.048081000000000006 -1391.538258075709 -1457.2479019825544
2014-02-08 22.5327958133 120.9673883662 0.04807525 -1391.5382555404647 -1457.2478980044134
2014-02-09 22.5327958069 120.967388414 0.048081780000000005 -1391.5382562521122 -1457.247893653037
2014-02-11 22.5327958036 120.9673882678 0.048063589999999996 -1391.5382566190558 -1457.247906962058
2014-02-12 22.5327957678 120.967388307 0.04807027 -1391.538260599834 -1457.2479033935663
2014-02-13 22.5327958218 120.96738834550001 0.04806111 -1391.538254595308 -1457.2478998887948
2014-02-14 22.5327958004 120.96738833629999 0.04806916 -1391.5382569748795 -1457.2479007263003
2014-02-15 22.5327957945 120.967388357 0.048074019999999995 -1391.5382576309294 -1457.2478988419161
2014-02-16 22.532795789 120.96738835299999 0.04806176 -1391.5382582425013 -1457.2478992060494
2014-02-17 22.5327957905 120.96738833859999 0.04806997 -1391.538258075709 -1457.2479005169246
2014-02-18 22.5327958164 120.9673883518 0.048063249999999995 -1391.5382551957605 -1457.2478993152884
2014-02-19 22.5327957939 120.96738834320001 0.0480691 -1391.5382576976465 -1457.2479000981705
2014-02-20 22.5327957918 120.96738834050001 0.04807034 -1391.5382579311556 -1457.24790034396
2014-02-21 22.5327957744 120.96738835939999 0.04807398 -1391.5382598659473 -1457.2478986234382
2014-02-22 22.5327958053 120.96738832880001 0.04806728 -1391.5382564300241 -1457.2479014090454
2014-02-23 22.5327957957 120.96738835709999 0.04807707 -1391.5382574974956 -1457.2478988328141
2014-02-24 22.532795814 120.967388373 0.04807194 -1391.5382554626283 -1457.2478973853883
2014-02-25 22.5327958037 120.9673883477 0.04807915 -1391.538256607936 -1457.2478996885238
2014-02-26 22.5327957993 120.96738832170001 0.04808169 -1391.5382570971938 -1457.2479020553794
2014-02-27 22.5327957758 120.96738836399999 0.04808804 -1391.5382597102746 -1457.2478982046869
2014-02-28 22.5327958032 120.96738831920001 0.04805585 -1391.5382566635337 -1457.247902282962
2014-03-01 22.532795811 120.9673883014 0.04805682 -1391.5382557962132 -1457.2479039033497
2014-03-02 22.5327958104 120.96738830940001 0.04806916 -1391.53825586293 -1457.2479031750859
2014-03-03 22.5327958017 120.9673883511 0.048064680000000005 -1391.538256830326 -1457.2478993790114
2014-03-04 22.5327957567 120.96738839650001 0.04806642 -1391.5382618340975 -1457.2478952461126
2014-03-05 22.5327957785 120.96738836040001 0.04807099 -1391.5382594100483 -1457.2478985324037
2014-03-06 22.5327957702 120.96738834979999 0.04806567 -1391.5382603329663 -1457.247899497355
2014-03-07 22.5327957693 120.96738837109999 0.04805922000000001 -1391.5382604330414 -1457.2478975583529
2014-03-08 22.5327958106 120.96738832380001 0.0480519 -1391.5382558406911 -1457.2479018642107
2014-03-09 22.532795813 120.96738832930001 0.04807028 -1391.5382555738233 -1457.2479013635295
2014-03-10 22.532795783 120.96738835720001 0.0480716 -1391.538258909671 -1457.2478988237092
2014-03-11 22.5327957887 120.96738839150001 0.04807108 -1391.53825827586 -1457.247895701278
2014-03-12 22.5327958044 120.9673883858 0.04808025 -1391.5382565300997 -1457.2478962201662
2014-03-13 22.5327957943 120.96738839060001 0.04806733 -1391.5382576531683 -1457.247895783208
2014-03-14 22.5327958052 120.96738833680001 0.04806031 -1391.5382564411439 -1457.2479006807816
2014-03-15 22.5327957809 120.96738833520001 0.04805851 -1391.5382591431805 -1457.2479008264343
2014-03-16 22.5327957801 120.96738836509999 0.04807317 -1391.5382592321364 -1457.2478981045501
2014-03-17 22.5327957762 120.967388373 0.04807537 -1391.5382596657967 -1457.2478973853883
2014-03-18 22.5327957882 120.96738833719999 0.048063760000000004 -1391.5382583314574 -1457.2479006443702
2014-03-19 22.5327958042 120.96738834940001 0.04807557 -1391.5382565523387 -1457.2478995337663
2014-03-20 22.532795784 120.9673883534 0.0480756 -1391.5382587984761 -1457.2478991696355
2014-03-21 22.5327957959 120.9673883479 0.048070970000000005 -1391.5382574752566 -1457.2478996703169
2014-03-22 22.532795783 120.9673883595 0.048072029999999995 -1391.538258909671 -1457.2478986143335
2014-03-23 22.532795807 120.96738833910001 0.04806966 -1391.538256240993 -1457.247900471406
2014-03-24 22.5327957901 120.9673883328 0.04806863 -1391.538258120187 -1457.247901044915
2014-03-25 22.5327958076 120.9673883481 0.04806817 -1391.538256174276 -1457.24789965211
2014-03-26 22.532795812 120.967388346 0.04806759 -1391.5382556850182 -1457.2478998432787
2014-03-27 22.5327957984 120.96738837519999 0.04807484 -1391.5382571972693 -1457.2478971851174
2014-03-28 22.5327958048 120.9673883154 0.048068730000000004 -1391.5382564856218 -1457.2479026288884
2014-03-29 22.5327957487 120.9673882795 0.04808464 -1391.538262723657 -1457.2479058969725
2014-03-30 22.532795803 120.9673883705 0.04807358 -1391.5382566857727 -1457.247897612971
2014-03-31 22.532795801 120.9673882957 0.04806728 -1391.5382569081626 -1457.2479044222378
2014-04-01 22.5327957678 120.967388365 0.04806785 -1391.538260599834 -1457.2478981136524
2014-04-04 22.5327957979 120.96738838549999 0.04807137 -1391.5382572528667 -1457.247896247478
2014-04-05 22.5327958045 120.9673883413 0.048069789999999994 -1391.53825651898 -1457.247900271135
2014-04-06 22.5327957934 120.9673883554 0.04807975 -1391.5382577532441 -1457.247898987569
2014-04-07 22.5327957805 120.9673883312 0.04806185 -1391.5382591876585 -1457.2479011905675
2014-04-08 22.532795782 120.9673883506 0.0480668 -1391.538259020866 -1457.2478994245273
2014-04-09 22.5327957721 120.9673883577 0.04806968 -1391.5382601216959 -1457.2478987781933
2014-04-10 22.5327957761 120.96738838089999 0.04808 -1391.5382596769161 -1457.2478966662293
2014-04-11 22.5327957959 120.9673884119 0.04808487 -1391.5382574752566 -1457.2478938442057
2014-04-12 22.5327957799 120.967388344 0.04806029 -1391.5382592543756 -1457.2479000253454
2014-04-13 22.5327957772 120.9673884039 0.04806791 -1391.5382595546016 -1457.2478945724695
2014-04-14 22.5327958067 120.9673883756 0.04807779 -1391.5382562743512 -1457.2478971487037
2014-04-15 22.5327957819 120.96738834409999 0.04807872 -1391.5382590319857 -1457.2479000162432
2014-04-16 22.5327957767 120.9673883861 0.0480784 -1391.5382596101992 -1457.247896192857
2014-04-17 22.5327957949 120.96738840629999 0.04808296 -1391.5382575864514 -1457.2478943539918
2014-04-18 22.5327958088 120.96738837570001 0.048080120000000004 -1391.538256040842 -1457.2478971395988
2014-04-19 22.532795779 120.9673883703 0.04807448 -1391.5382593544507 -1457.247897631178
2014-04-20 22.532795799 120.96738836610001 0.04806803 -1391.5382571305524 -1457.2478980135156
2014-04-21 22.532795796 120.96738837640001 0.048082610000000005 -1391.5382574641371 -1457.247897075876
2014-04-22 22.53279577 120.96738836189999 0.04807028 -1391.5382603552052 -1457.2478983958556
2014-04-23 22.5327957689 120.96738836899999 0.0480776 -1391.5382604775193 -1457.2478977495216
2014-04-24 22.5327957935 120.9673883868 0.048079949999999996 -1391.5382577421244 -1457.2478961291342
2014-04-25 22.5327957909 120.96738838319999 0.04807188 -1391.5382580312312 -1457.2478964568536
2014-04-26 22.5327957708 120.96738837699999 0.0480819 -1391.5382602662492 -1457.2478970212578
2014-04-27 22.5327958043 120.96738836809999 0.048075679999999996 -1391.538256541219 -1457.2478978314514
2014-04-28 22.5327957781 120.96738834959999 0.04807556 -1391.5382594545263 -1457.2478995155618
2014-04-29 22.5327957854 120.9673883703 0.0480716 -1391.5382586428032 -1457.247897631178
2014-04-30 22.5327957717 120.96738837250001 0.0480738 -1391.538260166174 -1457.2478974309045
2014-05-01 22.5327957715 120.96738839099999 0.048078459999999996 -1391.538260188413 -1457.2478957467965
2014-05-02 22.5327957884 120.96738835709999 0.04808407 -1391.5382583092182 -1457.2478988328141
2014-05-03 22.5327957682 120.96738835650001 0.048072960000000005 -1391.5382605553561 -1457.2478988874323
2014-05-04 22.5327957847 120.96738838179999 0.04808086 -1391.5382587206398 -1457.2478965842995
2014-05-05 22.5327957958 120.9673883842 0.0480717 -1391.5382574863763 -1457.2478963658189
2014-05-06 22.5327957926 120.96738836489999 0.0480799 -1391.5382578421995 -1457.247898122757
2014-05-07 22.5327957716 120.96738835939999 0.048073729999999995 -1391.5382601772933 -1457.2478986234382
2014-05-08 22.5327957845 120.96738835010001 0.048072949999999996 -1391.5382587428787 -1457.2478994700434
2014-05-09 22.532795804 120.96738839279999 0.04809096 -1391.5382565745776 -1457.247895582937
2014-05-10 22.5327957973 120.96738835689999 0.0480613 -1391.5382573195836 -1457.2478988510209
2014-05-11 22.5327957759 120.96738834000001 0.048060479999999996 -1391.5382596991553 -1457.247900389476
2014-05-12 22.5327957865 120.9673883673 0.04807873 -1391.5382585204889 -1457.2478979042767
2014-05-13 22.532795779 120.9673883795 0.04807783 -1391.5382593544507 -1457.2478967936752
2014-05-14 22.5327957707 120.9673883328 0.04807817 -1391.5382602773684 -1457.247901044915
2014-05-15 22.5327958082 120.967388366 0.04805735 -1391.538256107559 -1457.2478980226203
2014-05-16 22.5327957785 120.96738838249999 0.04806636 -1391.5382594100483 -1457.2478965205764
2014-05-17 22.5327958062 120.96738836860001 0.04806593 -1391.5382563299488 -1457.247897785933
2014-05-18 22.5327957885 120.9673883703 0.04806136 -1391.538258298099 -1457.247897631178
2014-05-19 22.5327958129 120.9673883794 0.048087229999999995 -1391.5382555849426 -1457.2478968027772
2014-05-20 22.5327957762 120.96738837449999 0.048070140000000004 -1391.5382596657967 -1457.2478972488404
